cust_id,__IGNORED__,expenses
1755,930,783.96
1756,321,909.88
1757,808,67.19
1758,942,337.16
1759,257,129.7
1760,199,595.42
1761,118,455.34
1762,571,118.46
1763,345,813.97
1764,166,701.68
1765,203,954.87
1766,305,635.22
1767,379,540.98
1768,516,736.52
1769,60,187
1770,791,594.22
1771,609,31.26
1772,439,537.15
1773,374,713.69
1774,147,517.23
1775,847,737.95
1776,73,535.6
1777,22,542.7
1778,168,105.56
1779,110,862.89
1780,155,608.75
1781,525,336.94
1782,756,305.94
1783,778,244.11
1784,502,548.35
1785,678,246.65
1786,433,197.52
1787,965,146.46
1788,227,944.65
1789,234,963.24
1790,447,871.48
1791,763,539.81
1792,318,633.95
1793,335,574.65
1794,66,716.19
1795,410,710.86
1796,550,832.95
1797,938,300.17
1798,39,250.54
1799,912,706.59
1800,687,689.01
1801,451,367.69
1802,607,547.19
1803,247,581.48
1804,664,146.02
1805,57,359.01
1806,785,241.7
1807,552,394.59
1808,645,247.59
1809,724,426.43
1810,696,509.94
1811,47,558.78
1812,543,297.63
1813,10,627.05
1814,825,186.09
1815,370,333.16
1816,243,46.66
1817,205,270.06
1818,731,18.63
1819,237,831.08
1820,703,891.48
1821,216,146.12
1822,19,989.54
1823,534,438.31
1824,733,846.8
1825,719,558.28
1826,55,650.7
1827,56,680.62
1828,438,759.36
1829,902,976.19
1830,112,726.15
1831,483,225.97
1832,76,605.9
1833,759,38.51
1834,81,539.51
1835,680,549.56
1836,716,466.73
1837,206,902.75
1838,286,535.38
1839,945,473.63
1840,498,459.34
1841,717,111.25
1842,491,263.13
1843,925,410.56
1844,156,792.22
1845,47,811.82
1846,18,108.8
1847,796,491.09
1848,667,3.93
1849,403,742.12
1850,16,657.96
1851,816,408.75
1852,895,258.36
1853,898,899.97
1854,709,43.45
1855,669,728.5
1856,559,779.1
1857,917,182.22
1858,91,693.89
1859,592,216.39
1860,929,349.32
1861,248,386.09
1862,896,374.52
1863,114,987.43
1864,864,723.74
1865,625,809.35
1866,841,671.63
1867,852,348.97
1868,376,487.48
1869,832,170.27
1870,795,374.17
1871,891,115.42
1872,404,636.62
1873,962,938.14
1874,774,551.93
1875,141,829.47
1876,717,94.02
1877,683,651.73
1878,576,783.32
1879,781,720.34
1880,99,932.48
1881,809,43.99
1882,395,617.4
1883,15,704.03
1884,768,288.73
1885,603,78.77
1886,84,695.72
1887,229,661.72
1888,267,15.24
1889,695,67.69
1890,850,501.02
1891,513,213.77
1892,118,992.39
1893,116,558.69
1894,779,33.08
1895,56,897.59
1896,30,738
1897,120,412.76
1898,765,759.31
1899,868,151.6
1900,98,745.52
1901,581,562.67
1902,376,42.48
1903,290,375.41
1904,924,737.36
1905,968,877.72
1906,209,602.99
1907,507,786.01
1908,937,310.58
1909,201,28.4
1910,351,31.07
1911,639,148.32
1912,930,909.89
1913,278,697.08
1914,811,198.3
1915,475,382.5
1916,276,389.21
1917,609,985.55
1918,214,308.81
1919,543,241.52
1920,89,293.32
1921,587,591.04
1922,11,987.38
1923,839,64.47
1924,773,42.7
1925,22,139.38
1926,64,521.31
1927,644,873.74
1928,582,757.05
1929,692,607.65
1930,250,551.87
1931,768,256.72
1932,34,103.75
1933,30,393.19
1934,139,474.84
1935,828,751.86
1936,844,5.93
1937,778,542.31
1938,644,383.99
1939,577,260.05
1940,492,567.13
1941,868,51.57
1942,492,590.45
1943,124,900.38
1944,338,351.83
1945,254,777.94
1946,157,259.19
1947,294,52.33
1948,917,116.1
1949,503,40.82
1950,254,639.48
1951,421,542.92
1952,324,336.9
1953,954,562.87
1954,508,262.85
1955,558,539.86
1956,14,303.53
1957,475,689.4
1958,696,944.01
1959,100,422.01
1960,967,131.54
1961,830,94.42
1962,444,536.51
1963,310,214.45
1964,826,293.01
1965,10,673.65
1966,35,884.38
1967,592,407.72
1968,345,525.2
1969,551,663
1970,653,671.07
1971,343,843.77
1972,92,147.05
1973,261,51.47
1974,727,273.48
1975,34,28.5
1976,77,895.48
1977,134,260.79
1978,11,827.58
1979,356,358.04
1980,779,310.34
1981,829,705.48
1982,940,274.75
1983,868,18.6
1984,593,942.3
1985,311,51.53
1986,108,55.13
1987,426,213.75
1988,666,419.77
1989,695,89.19
1990,313,527.39
1991,979,835.55
1992,235,674.07
1993,92,231.26
1994,997,817.47
1995,906,671.92
1996,943,203.62
1997,742,999.88
1998,699,81.03
1999,240,715.19
2000,85,870.98
2001,844,240.77
2002,487,518.43
2003,906,832.94
2004,98,198.8
2005,49,756.14
2006,392,124.04
2007,910,785.08
2008,425,841.28
2009,445,230.79
2010,572,827.32
2011,798,792.27
2012,672,268.73
2013,407,847.79
2014,202,593.12
2015,42,104.16
2016,680,593.82
2017,944,761.57
2018,996,168.02
2019,427,492.98
2020,574,79.01
2021,922,269.31
2022,73,15.6
2023,682,253.56
2024,894,761.15
2025,10,135.59
2026,908,828.01
2027,360,794.66
2028,678,651.16
2029,605,817.37
2030,342,816.66
2031,762,112.74
2032,15,590.12
2033,32,281.29
2034,326,195.67
2035,290,289.46
2036,863,422.53
2037,309,534.67
2038,791,537.11
2039,609,769.15
2040,194,459.71
2041,608,553.68
2042,5,935.81
2043,918,213.18
2044,582,249.99
2045,987,584.92
2046,925,516.78
2047,499,86.52
2048,803,20.56
2049,606,637.91
2050,188,996.43
2051,559,468.35
2052,300,708.17
2053,787,440.93
2054,444,635.53
2055,264,739.77
2056,969,573.59
2057,301,355.03
2058,883,906.9
2059,358,466.45
2060,386,577.25
2061,816,374.65
2062,542,190.24
2063,857,646.78
2064,349,707.13
2065,166,949.66
2066,122,386.03
2067,490,486.24
2068,605,141.82
2069,634,487.72
2070,723,62.68
2071,986,505.95
2072,476,368.83
2073,328,262.41
2074,835,792.3
2075,564,550.25
2076,876,994.72
2077,100,24.01
2078,610,723.99
2079,983,383.82
2080,277,277.2
2081,755,401.23
2082,689,768.74
2083,27,327.46
2084,16,343.4
2085,903,534.58
2086,33,60.77
2087,961,900.88
2088,238,844.5
2089,162,979.76
2090,571,605.66
2091,357,456.87
2092,688,22.68
2093,101,851.88
2094,483,158.8
2095,994,692.86
2096,329,323.91
2097,480,747.07
2098,147,249.94
2099,345,200.05
2100,120,443.12
2101,534,858.78
2102,920,697.19
2103,315,158.75
2104,76,412.53
2105,945,626.48
2106,287,876.71
2107,283,832.6
2108,350,468.11
2109,178,503.28
2110,534,566.44
2111,222,622.38
2112,294,901.7
2113,162,847.27
2114,632,862.43
2115,811,902.63
2116,47,373.62
2117,453,148.07
2118,702,214.67
2119,515,373.27
2120,477,419.47
2121,632,477.68
2122,372,215.31
2123,777,536.63
2124,275,454.68
2125,91,374.4
2126,154,654.63
2127,649,361.69
2128,494,860.02
2129,714,3.83
2130,157,181.53
2131,294,800.62
2132,128,520.46
2133,266,525.83
2134,681,882.65
2135,210,424.26
2136,275,207.39
2137,241,711.41
2138,812,303.41
2139,201,475.46
2140,39,850.79
2141,648,675.2
2142,206,899.49
2143,690,272.25
2144,779,654.7
2145,205,343.13
2146,239,582.69
2147,521,895.2
2148,609,309.36
2149,651,550.19
2150,907,897.36
2151,585,148.2
2152,889,682.34
2153,953,563.63
2154,515,707.05
2155,562,845.1
2156,15,56.75
2157,431,935.77
2158,83,417.55
2159,129,426.52
2160,649,322.52
2161,435,428.81
2162,580,313.13
2163,475,99.82
2164,721,435.59
2165,347,506.54
2166,394,652.42
2167,429,43.62
2168,165,426.67
2169,235,222.65
2170,497,373.49
2171,317,701.69
2172,43,833.17
2173,504,77.89
2174,685,80.48
2175,736,231.58
2176,507,478.32
2177,981,236.74
2178,88,544.21
2179,568,112.44
2180,558,545.76
2181,229,447.38
2182,237,403.34
2183,160,640.22
2184,195,531.91
2185,579,957.48
2186,799,279.83
2187,375,524.5
2188,621,896.91
2189,306,970.1
2190,212,535.59
2191,920,768.71
2192,64,303.81
2193,251,160.59
2194,89,249.99
2195,805,995.61
2196,202,689.92
2197,785,287.79
2198,636,732.39
2199,376,120.43
2200,712,759.92
2201,222,915.31
2202,717,758.13
2203,348,161.27
2204,413,127.94
2205,875,802.01
2206,93,789.09
2207,188,607.89
2208,71,860.73
2209,709,344.28
2210,436,406.71
2211,565,276.77
2212,563,402.14
2213,393,548.54
2214,713,711.65
2215,390,430.61
2216,96,541.24
2217,887,86.58
2218,843,644.56
2219,959,128.43
2220,6,903.07
2221,319,504.9
2222,969,387.22
2223,3,463.81
2224,843,570.01
2225,327,952.55
2226,879,853.44
2227,903,70.29
2228,245,146.75
2229,935,573.72
2230,210,281.93
2231,627,466.16
2232,17,460.77
2233,945,438.81
2234,657,907.31
2235,912,977.73
2236,359,174.69
2237,292,139.16
2238,169,834.56
2239,101,610.73
2240,186,199.78
2241,460,867.43
2242,889,732.78
2243,854,488.94
2244,770,384.11
2245,74,273.98
2246,942,29.28
2247,190,176.32
2248,930,120.74
2249,224,376.92
2250,84,519.2
2251,451,854.39
2252,889,755.22
2253,788,600.56
2254,82,938.62
2255,436,888.4
2256,137,983.23
2257,624,491.11
2258,941,211.34
2259,789,320.5
2260,20,645.49
2261,9,237.21
2262,421,217.01
2263,10,969.07
2264,190,834.3
2265,416,518.19
2266,179,996.85
2267,500,246.05
2268,160,131.71
2269,650,41.78
2270,919,354.35
2271,628,839.29
2272,358,865.07
2273,917,671.38
2274,347,744.7
2275,894,130.75
2276,499,527.31
2277,328,405.98
2278,93,385.73
2279,359,657.42
2280,954,348.61
2281,978,459.81
2282,763,722.8
2283,679,376.1
2284,484,978.32
2285,60,121.6
2286,325,161.91
2287,663,840.52
2288,520,846.13
2289,317,883.88
2290,775,674.35
2291,797,214.48
2292,744,7.46
2293,683,459.35
2294,54,604.52
2295,449,448.93
2296,409,527.65
2297,510,501.71
2298,89,161.22
2299,690,68.18
2300,184,823.92
2301,837,505.22
2302,115,125.51
2303,387,758.81
2304,685,767.63
2305,77,992.67
2306,381,554.03
2307,194,594.16
2308,190,332.03
2309,821,513.83
2310,538,25.24
2311,918,40.28
2312,459,277.85
2313,568,229.37
2314,545,866.19
2315,429,428.49
2316,684,430.19
2317,953,453.32
2318,678,522.47
2319,679,168.42
2320,86,270.73
2321,667,15.14
2322,458,112.54
2323,388,703.22
2324,73,736.95
2325,351,228.12
2326,590,796.39
2327,335,153.89
2328,430,15.38
2329,621,271.58
2330,164,312.78
2331,511,640.6
2332,551,466.6
2333,680,944.99
2334,448,600.52
2335,318,895.22
2336,634,421.12
2337,168,134.03
2338,668,409.64
2339,148,645.13
2340,970,119.03
2341,503,925.05
2342,78,601.12
2343,49,705.91
2344,419,940.24
2345,436,1000.61
2346,769,671.73
2347,654,153.19
2348,375,394.7
2349,482,310.92
2350,545,456.8
2351,272,378.88
2352,280,412.06
2353,53,736.52
2354,639,95.35
2355,908,391.98
2356,164,672.22
2357,938,571.94
2358,474,625.51
2359,791,222.59
2360,748,959.39
2361,282,894.49
2362,345,338.61
2363,541,22
2364,106,98.87
2365,317,962.79
2366,959,233.7
2367,721,452.77
2368,930,414.3
2369,450,699.09
2370,568,379.47
2371,24,834.91
2372,341,886.84
2373,382,701.62
2374,501,519.97
2375,55,640.32
2376,367,884.71
2377,570,601.51
2378,965,979
2379,283,218.25
2380,940,82.74
2381,41,149.27
2382,242,428.63
2383,316,553.37
2384,76,248.89
2385,877,253.16
2386,428,630.06
2387,522,464.15
2388,738,658.5
2389,383,315.09
2390,459,977.49
2391,77,623.06
2392,49,671.97
2393,385,333.17
2394,25,628.97
2395,674,517.01
2396,58,526.82
2397,629,1000.03
2398,122,263.1
2399,195,565.84
2400,194,908.62
2401,962,366.6
2402,987,423.97
2403,419,936.48
2404,654,185.51
2405,257,837.62
2406,353,893.69
2407,415,418.16
2408,723,42.95
2409,778,27.7
2410,894,927.93
2411,729,580.15
2412,658,267.31
2413,57,627.73
2414,57,254.81
2415,919,866.97
2416,675,152.01
2417,404,502.38
2418,631,966.38
2419,739,902.7
2420,941,755.53
2421,3,396.83
2422,671,885.89
2423,44,388.34
2424,920,142.31
2425,616,812.75
2426,863,419.75
2427,196,543.58
2428,218,906.86
2429,167,604.98
2430,207,402.37
2431,399,1000.63
2432,642,970.66
2433,520,458.57
2434,771,948.77
2435,911,980.89
2436,500,877.24
2437,383,96.29
2438,750,3
2439,969,736.54
2440,968,522.79
2441,973,585.31
2442,666,100.94
2443,536,766.01
2444,108,258.67
2445,453,124.41
2446,150,665.95
2447,565,287.34
2448,976,279.89
2449,303,67.26
2450,437,506.46
2451,478,924.62
2452,928,527.42
2453,379,460.25
2454,303,661.89
2455,653,600.09
2456,112,411.15
2457,609,325.69
2458,446,378.47
2459,559,388.04
2460,983,651.56
2461,792,834.48
2462,212,472.5
2463,442,312.14
2464,94,671.55
2465,494,453.77
2466,927,386.86
2467,572,361.82
2468,751,987.16
2469,484,839.61
2470,306,282.2
2471,73,627.02
2472,14,624.24
2473,151,571.7
2474,897,381.83
2475,882,488.71
2476,335,774.8
2477,65,657.85
2478,814,694.59
2479,887,418.34
2480,937,211.99
2481,186,871.57
2482,922,869.64
2483,260,79.25
2484,358,403.48
2485,495,10.69
2486,159,719.68
2487,759,162.99
2488,445,883.52
2489,900,302.05
2490,389,773.56
2491,680,107.58
2492,752,70.53
2493,320,161.06
2494,935,183.3
2495,193,747.96
2496,884,250.31
2497,266,233.96
2498,172,734.3
2499,274,584.16
2500,130,736.42
2501,299,199.59
2502,700,573.67
2503,608,680.3
2504,261,278.02
2505,366,43.94
2506,574,461.36
2507,958,315.33
2508,695,239.05
2509,946,247.4
2510,757,424.35
2511,150,430.59
2512,263,665.41
2513,10,82.18
2514,443,305.3
2515,808,886.95
2516,609,731.05
2517,607,173.89
2518,403,763.33
2519,37,554.46
2520,665,639.29
2521,205,749.96
2522,605,11.43
2523,95,802.61
2524,905,760.01
2525,419,27.52
2526,197,529.47
2527,846,331.3
2528,241,166.42
2529,422,513.64
2530,251,534.15
2531,620,385.06
2532,419,97.45
2533,426,430.17
2534,325,991.91
2535,885,536.2
2536,290,995.03
2537,224,758.84
2538,361,810.42
2539,443,891.54
2540,60,418.06
2541,967,620.29
2542,904,656.66
2543,936,199.01
2544,785,997.67
2545,780,202.4
2546,315,638.11
2547,775,995.76
2548,428,630.28
2549,557,220.59
2550,759,297.08
2551,965,616.49
2552,923,247.44
2553,937,585.88
2554,859,679.65
2555,849,218.34
2556,308,899.51
2557,298,404.51
2558,930,297.37
2559,159,39.3
2560,917,566.9
2561,835,807.73
2562,409,469.92
2563,187,823.36
2564,875,597.33
2565,124,397.36
2566,806,662.51
2567,555,598.17
2568,927,471.06
2569,611,50.94
2570,169,198
2571,712,538.8
2572,125,223.01
2573,420,281.95
2574,433,578.85
2575,245,737.6
2576,702,207.26
2577,68,784.58
2578,290,585.17
2579,832,965.06
2580,373,154.42
2581,254,478.43
2582,647,113.66
2583,864,969.45
2584,863,330.11
2585,943,419.59
2586,674,758.8
2587,656,132.55
2588,764,127.91
2589,718,992.39
2590,936,506.04
2591,680,218.3
2592,233,505.09
2593,4,963.46
2594,539,138.69
2595,61,493.24
2596,617,429.88
2597,751,678.64
2598,943,871.52
2599,666,531.46
2600,797,498.2
2601,104,700.85
2602,897,360.56
2603,306,893.39
2604,77,381.14
2605,313,185.28
2606,372,470.38
2607,863,231.23
2608,450,815.53
2609,74,932.78
2610,420,164.28
2611,321,319.54
2612,235,637.09
2613,96,343.27
2614,476,576.17
2615,49,378.31
2616,796,990.26
2617,762,930.51
2618,217,960.82
2619,822,186.28
2620,424,979.1
2621,366,508.24
2622,108,744.02
2623,332,725.95
2624,1,971.29
2625,183,196.71
2626,75,906.31
2627,55,660.84
2628,134,51.06
2629,237,47.23
2630,623,171.87
2631,638,756.97
2632,63,776.95
2633,491,854.61
2634,791,268.64
2635,852,961.51
2636,462,209.58
2637,623,460.34
2638,832,457.74
2639,640,33.59
2640,432,45.04
2641,951,403.1
2642,890,593.61
2643,903,542.28
2644,954,40.61
2645,70,448.17
2646,450,175.62
2647,715,57.91
2648,237,773.43
2649,244,258.99
2650,126,101.96
2651,560,931.64
2652,742,737.61
2653,254,837.59
2654,782,327.66
2655,256,793.36
2656,465,316.74
2657,969,380.22
2658,244,563.43
2659,716,218.48
2660,422,456.46
2661,28,924.24
2662,836,133.19
2663,468,744.13
2664,101,908.14
2665,517,632.85
2666,498,366.62
2667,460,191.14
2668,362,966.75
2669,977,565.05
2670,320,236.09
2671,316,631.22
2672,364,935.73
2673,17,909.75
2674,78,220.38
2675,761,442.04
2676,912,857.55
2677,337,915.92
2678,252,15.89
2679,704,282.83
2680,904,536.01
2681,851,394.1
2682,23,907.15
2683,627,83.38
2684,863,8.45
2685,187,348.46
2686,792,114.62
2687,510,193.25
2688,766,854.28
2689,672,999.65
2690,176,659.99
2691,366,876.22
2692,508,997.88
2693,622,757.57
2694,299,382.43
2695,198,220.74
2696,538,57.59
2697,234,319.88
2698,349,614.2
2699,779,226.77
2700,20,992.35
2701,626,171.46
2702,27,576.98
2703,915,457.89
2704,321,55.05
2705,570,775.13
2706,686,381.89
2707,530,411.47
2708,319,374.64
2709,508,421.13
2710,281,211.83
2711,719,563.03
2712,745,735.45
2713,252,581.7
2714,235,660.09
2715,42,634.59
2716,272,330.22
2717,827,171.5
2718,803,736.54
2719,722,440.63
2720,400,814.85
2721,508,364.28
2722,156,835.51
2723,526,528.73
2724,507,590.7
2725,779,198.67
2726,913,133.54
2727,957,537.17
2728,925,952.96
2729,300,90.71
2730,541,78.1
2731,27,487.15
2732,352,804.05
2733,437,342.44
2734,221,626.95
2735,212,582.3
2736,95,84.69
2737,950,485.89
2738,536,801.09
2739,583,528.77
2740,977,313.84
2741,809,210.14
2742,848,330.09
2743,898,129.09
2744,489,550.58
2745,181,656.17
2746,751,568.39
2747,362,607.81
2748,732,130.53
2749,675,340.6
2750,876,774.48
2751,22,215.29
2752,496,308.69
2753,519,705.5
2754,241,732.5
2755,271,182.23
2756,615,325.16
2757,809,561
2758,194,276.98
2759,947,429.66
2760,174,11.65
2761,129,727.53
2762,80,713.45
2763,991,689.07
2764,751,129.16
2765,955,673.61
2766,247,990.11
2767,397,714.62
2768,303,172.48
2769,106,997.52
2770,207,533.96
2771,559,385.25
2772,698,252.91
2773,535,93.22
2774,269,644.05
2775,305,256.7
2776,170,17.14
2777,409,763.53
2778,58,980.16
2779,19,668.46
2780,784,155.87
2781,701,455.84
2782,399,395.91
2783,134,263.88
2784,667,441.92
2785,903,967.95
2786,300,671.22
2787,730,912.84
2788,373,886.71
2789,710,790.01
2790,13,723.74
2791,748,896.13
2792,586,536.59
2793,915,54.44
2794,867,188.83
2795,138,571.93
2796,948,341.9
2797,793,932.04
2798,250,976.44
2799,128,968.72
2800,517,138.85
2801,323,773.24
2802,816,494.76
2803,470,941
2804,277,74.95
2805,929,899.33
2806,392,949.43
2807,139,658.69
2808,204,480.54
2809,831,541.67
2810,800,738.85
2811,39,990.66
2812,735,407.15
2813,225,539.74
2814,142,802.04
2815,527,16.76
2816,701,337.31
2817,161,592.63
2818,344,503.05
2819,198,139.83
2820,927,23.58
2821,581,607.43
2822,578,719.49
2823,351,892.75
2824,638,343.9
2825,576,903.64
2826,922,89.8
2827,127,890.27
2828,635,278.03
2829,48,326.67
2830,390,847.46
2831,285,656.84
2832,441,942.21
2833,576,966.17
2834,921,371.33
2835,978,255.1
2836,53,745.9
2837,598,323.76
2838,455,505.44
2839,733,997.04
2840,607,225.89
2841,692,312.28
2842,485,865.45
2843,433,800.25
2844,947,341.1
2845,358,64.58
2846,797,202.58
2847,723,997.5
2848,325,500.84
2849,184,606.3
2850,792,444.21
2851,126,389.19
2852,257,871.77
